maneuver_id,time_since_start,drone_name,velocity_magnitude
20260129_010825,47.2949,crazyflie4,0.2330
20260129_010825,47.2991,crazyflie6,0.2398
20260129_010825,47.3049,crazyflie5,0.2377
20260129_010825,47.3051,crazyflie7,0.2212
20260129_010825,47.3052,crazyflie8,0.1097
20260129_010825,47.3125,crazyflie,0.0000
20260129_010825,47.3127,crazyflie2,0.0001
20260129_010825,47.3128,crazyflie10,0.2220
20260129_010825,47.3131,crazyflie3,0.0000
20260129_010825,47.3151,crazyflie9,0.0331
20260129_010825,47.3164,crazyflie4,0.2335
20260129_010825,47.3223,crazyflie6,0.2401
20260129_010825,47.3288,crazyflie5,0.2377
20260129_010825,47.3292,crazyflie7,0.2205
20260129_010825,47.3296,crazyflie8,0.1086
20260129_010825,47.3366,crazyflie,0.0000
20260129_010825,47.3367,crazyflie2,0.0001
20260129_010825,47.3368,crazyflie3,0.0000
20260129_010825,47.3369,crazyflie10,0.2220
20260129_010825,47.3386,crazyflie9,0.0330
20260129_010825,47.3407,crazyflie4,0.2338
20260129_010825,47.3448,crazyflie6,0.2405
20260129_010825,47.3510,crazyflie5,0.2376
20260129_010825,47.3511,crazyflie7,0.2203
20260129_010825,47.3512,crazyflie8,0.1055
20260129_010825,47.3584,crazyflie,0.0000
20260129_010825,47.3585,crazyflie2,0.0000
20260129_010825,47.3586,crazyflie3,0.0000
20260129_010825,47.3587,crazyflie10,0.2219
20260129_010825,47.3608,crazyflie9,0.0328
20260129_010825,47.3623,crazyflie4,0.2339
20260129_010825,47.3668,crazyflie6,0.2406
20260129_010825,47.3730,crazyflie5,0.2376
20260129_010825,47.3731,crazyflie8,0.1055
20260129_010825,47.3733,crazyflie7,0.2200
20260129_010825,47.3802,crazyflie,0.0000
20260129_010825,47.3805,crazyflie2,0.0000
20260129_010825,47.3806,crazyflie3,0.0000
20260129_010825,47.3808,crazyflie10,0.2217
20260129_010825,47.3821,crazyflie9,0.0329
20260129_010825,47.3844,crazyflie4,0.2343
20260129_010825,47.3896,crazyflie6,0.2408
20260129_010825,47.3951,crazyflie5,0.2376
20260129_010825,47.3953,crazyflie7,0.2198
20260129_010825,47.3954,crazyflie8,0.1059
20260129_010825,47.4024,crazyflie2,0.0000
20260129_010825,47.4028,crazyflie3,0.0000
20260129_010825,47.4029,crazyflie10,0.2217
20260129_010825,47.4034,crazyflie,0.0000
20260129_010825,47.4047,crazyflie9,0.0320
20260129_010825,47.4066,crazyflie4,0.2338
20260129_010825,47.4115,crazyflie6,0.2406
20260129_010825,47.4163,crazyflie5,0.2376
20260129_010825,47.4165,crazyflie8,0.1070
20260129_010825,47.4170,crazyflie7,0.2200
20260129_010825,47.4242,crazyflie2,0.0000
20260129_010825,47.4245,crazyflie3,0.0000
20260129_010825,47.4247,crazyflie10,0.2220
20260129_010825,47.4255,crazyflie,0.0000
20260129_010825,47.4266,crazyflie9,0.0314
20260129_010825,47.4296,crazyflie4,0.2332
20260129_010825,47.4343,crazyflie6,0.2402
20260129_010825,47.4395,crazyflie5,0.2376
20260129_010825,47.4396,crazyflie7,0.2202
20260129_010825,47.4399,crazyflie8,0.1032
20260129_010825,47.4469,crazyflie2,0.0000
20260129_010825,47.4470,crazyflie3,0.0000
20260129_010825,47.4471,crazyflie10,0.2216
20260129_010825,47.4474,crazyflie,0.0000
20260129_010825,47.4487,crazyflie9,0.0313
20260129_010825,47.4509,crazyflie4,0.2331
20260129_010825,47.4555,crazyflie6,0.2400
20260129_010825,47.4607,crazyflie5,0.2377
20260129_010825,47.4611,crazyflie7,0.2203
20260129_010825,47.4612,crazyflie8,0.1020
20260129_010825,47.4684,crazyflie3,0.0000
20260129_010825,47.4690,crazyflie10,0.2215
20260129_010825,47.4695,crazyflie,0.0000
20260129_010825,47.4695,crazyflie2,0.0000
20260129_010825,47.4708,crazyflie9,0.0317
20260129_010825,47.4732,crazyflie4,0.2327
20260129_010825,47.4777,crazyflie6,0.2398
20260129_010825,47.4826,crazyflie5,0.2376
20260129_010825,47.4828,crazyflie7,0.2207
20260129_010825,47.4831,crazyflie8,0.1018
20260129_010825,47.4905,crazyflie,0.0000
20260129_010825,47.4906,crazyflie2,0.0000
20260129_010825,47.4907,crazyflie3,0.0000
20260129_010825,47.4910,crazyflie10,0.2217
20260129_010825,47.4933,crazyflie9,0.0313
20260129_010825,47.4950,crazyflie4,0.2326
20260129_010825,47.4989,crazyflie6,0.2398
20260129_010825,47.5050,crazyflie5,0.2372
20260129_010825,47.5051,crazyflie7,0.2206
20260129_010825,47.5052,crazyflie8,0.1023
20260129_010825,47.5127,crazyflie,0.0000
20260129_010825,47.5129,crazyflie2,0.0000
20260129_010825,47.5131,crazyflie3,0.0000
20260129_010825,47.5133,crazyflie10,0.2218
20260129_010825,47.5145,crazyflie9,0.0301
20260129_010825,47.5177,crazyflie4,0.2330
20260129_010825,47.5213,crazyflie6,0.2401
20260129_010825,47.5279,crazyflie5,0.2371
20260129_010825,47.5280,crazyflie7,0.2199
20260129_010825,47.5281,crazyflie8,0.1013
20260129_010825,47.5347,crazyflie,0.0000
20260129_010825,47.5348,crazyflie3,0.0000
20260129_010825,47.5349,crazyflie10,0.2218
20260129_010825,47.5352,crazyflie2,0.0000
20260129_010825,47.5369,crazyflie9,0.0300
20260129_010825,47.5390,crazyflie4,0.2333
20260129_010825,47.5435,crazyflie6,0.2405
20260129_010825,47.5489,crazyflie5,0.2370
20260129_010825,47.5490,crazyflie7,0.2197
20260129_010825,47.5491,crazyflie8,0.0985
20260129_010825,47.5561,crazyflie,0.0000
20260129_010825,47.5562,crazyflie2,0.0000
20260129_010825,47.5563,crazyflie3,0.0000
20260129_010825,47.5564,crazyflie10,0.2216
20260129_010825,47.5589,crazyflie9,0.0298
20260129_010825,47.5607,crazyflie4,0.2334
20260129_010825,47.5648,crazyflie6,0.2406
20260129_010825,47.5704,crazyflie5,0.2369
20260129_010825,47.5706,crazyflie7,0.2195
20260129_010825,47.5707,crazyflie8,0.0983
20260129_010825,47.5790,crazyflie,0.0000
20260129_010825,47.5792,crazyflie2,0.0000
20260129_010825,47.5793,crazyflie10,0.2214
20260129_010825,47.5795,crazyflie3,0.0000
20260129_010825,47.5806,crazyflie9,0.0301
20260129_010825,47.5835,crazyflie4,0.2339
20260129_010825,47.5868,crazyflie6,0.2408
20260129_010825,47.5930,crazyflie5,0.2370
20260129_010825,47.5931,crazyflie7,0.2192
20260129_010825,47.5932,crazyflie8,0.0985
20260129_010825,47.6011,crazyflie,0.0000
20260129_010825,47.6013,crazyflie3,0.0000
20260129_010825,47.6015,crazyflie2,0.0000
20260129_010825,47.6016,crazyflie10,0.2214
20260129_010825,47.6036,crazyflie9,0.0291
20260129_010825,47.6047,crazyflie4,0.2335
20260129_010825,47.6101,crazyflie6,0.2406
20260129_010825,47.6164,crazyflie5,0.2373
20260129_010825,47.6168,crazyflie7,0.2194
20260129_010825,47.6171,crazyflie8,0.0998
20260129_010825,47.6243,crazyflie,0.0000
20260129_010825,47.6246,crazyflie2,0.0000
20260129_010825,47.6247,crazyflie3,0.0000
20260129_010825,47.6250,crazyflie10,0.2216
20260129_010825,47.6261,crazyflie9,0.0284
20260129_010825,47.6282,crazyflie4,0.2328
20260129_010825,47.6330,crazyflie6,0.2403
20260129_010825,47.6375,crazyflie8,0.0962
20260129_010825,47.6381,crazyflie5,0.2373
20260129_010825,47.6383,crazyflie7,0.2197
20260129_010825,47.6457,crazyflie,0.0000
20260129_010825,47.6460,crazyflie2,0.0000
20260129_010825,47.6462,crazyflie3,0.0000
20260129_010825,47.6463,crazyflie10,0.2214
20260129_010825,47.6471,crazyflie9,0.0283
20260129_010825,47.6496,crazyflie4,0.2327
20260129_010825,47.6533,crazyflie6,0.2401
20260129_010825,47.6590,crazyflie5,0.2375
20260129_010825,47.6592,crazyflie7,0.2197
20260129_010825,47.6593,crazyflie8,0.0949
20260129_010825,47.6661,crazyflie,0.0000
20260129_010825,47.6663,crazyflie2,0.0000
20260129_010825,47.6665,crazyflie3,0.0000
20260129_010825,47.6666,crazyflie10,0.2213
20260129_010825,47.6677,crazyflie9,0.0283
20260129_010825,47.6703,crazyflie4,0.2324
20260129_010825,47.6747,crazyflie6,0.2399
20260129_010825,47.6796,crazyflie5,0.2375
20260129_010825,47.6798,crazyflie7,0.2201
20260129_010825,47.6799,crazyflie8,0.0948
20260129_010825,47.6868,crazyflie,0.0000
20260129_010825,47.6870,crazyflie2,0.0000
20260129_010825,47.6871,crazyflie10,0.2215
20260129_010825,47.6876,crazyflie3,0.0000
20260129_010825,47.6888,crazyflie9,0.0281
20260129_010825,47.6915,crazyflie4,0.2324
20260129_010825,47.6957,crazyflie6,0.2399
20260129_010825,47.7012,crazyflie5,0.2370
20260129_010825,47.7014,crazyflie7,0.2200
20260129_010825,47.7015,crazyflie8,0.0955
20260129_010825,47.7084,crazyflie,0.0000
20260129_010825,47.7086,crazyflie2,0.0000
20260129_010825,47.7086,crazyflie10,0.2216
20260129_010825,47.7089,crazyflie3,0.0000
20260129_010825,47.7106,crazyflie9,0.0272
20260129_010825,47.7136,crazyflie4,0.2323
20260129_010825,47.7177,crazyflie6,0.2400
20260129_010825,47.7231,crazyflie5,0.2369
20260129_010825,47.7233,crazyflie7,0.2195
20260129_010825,47.7234,crazyflie8,0.0950
20260129_010825,47.7307,crazyflie,0.0000
20260129_010825,47.7310,crazyflie2,0.0000
20260129_010825,47.7311,crazyflie3,0.0000
20260129_010825,47.7312,crazyflie10,0.2218
20260129_010825,47.7323,crazyflie9,0.0270
20260129_010825,47.7342,crazyflie4,0.2324
20260129_010825,47.7386,crazyflie6,0.2402
20260129_010825,47.7441,crazyflie5,0.2368
20260129_010825,47.7443,crazyflie7,0.2195
20260129_010825,47.7444,crazyflie8,0.0916
20260129_010825,47.7525,crazyflie2,0.0000
20260129_010825,47.7527,crazyflie3,0.0000
20260129_010825,47.7528,crazyflie10,0.2216
20260129_010825,47.7533,crazyflie,0.0000
20260129_010825,47.7539,crazyflie9,0.0268
20260129_010825,47.7563,crazyflie4,0.2324
20260129_010825,47.7608,crazyflie6,0.2402
20260129_010825,47.7655,crazyflie5,0.2366
20260129_010825,47.7657,crazyflie7,0.2193
20260129_010825,47.7659,crazyflie8,0.0913
20260129_010825,47.7734,crazyflie2,0.0000
20260129_010825,47.7736,crazyflie3,0.0000
20260129_010825,47.7737,crazyflie10,0.2214
20260129_010825,47.7741,crazyflie,0.0000
20260129_010825,47.7751,crazyflie9,0.0272
20260129_010825,47.7777,crazyflie4,0.2324
20260129_010825,47.7813,crazyflie6,0.2403
20260129_010825,47.7865,crazyflie5,0.2368
20260129_010825,47.7867,crazyflie7,0.2193
20260129_010825,47.7867,crazyflie8,0.0907
20260129_010825,47.7938,crazyflie,0.0000
20260129_010825,47.7940,crazyflie3,0.0000
20260129_010825,47.7941,crazyflie10,0.2215
20260129_010825,47.7944,crazyflie2,0.0000
20260129_010825,47.7962,crazyflie9,0.0265
20260129_010825,47.7982,crazyflie4,0.2325
20260129_010825,47.8027,crazyflie6,0.2403
20260129_010825,47.8082,crazyflie5,0.2370
20260129_010825,47.8084,crazyflie7,0.2191
20260129_010825,47.8084,crazyflie8,0.0915
20260129_010825,47.8162,crazyflie2,0.0000
20260129_010825,47.8164,crazyflie3,0.0000
20260129_010825,47.8164,crazyflie10,0.2215
20260129_010825,47.8168,crazyflie,0.0000
20260129_010825,47.8180,crazyflie9,0.0257
20260129_010825,47.8200,crazyflie4,0.2328
20260129_010825,47.8245,crazyflie6,0.2402
20260129_010825,47.8291,crazyflie5,0.2371
20260129_010825,47.8293,crazyflie7,0.2189
20260129_010825,47.8295,crazyflie8,0.0896
20260129_010825,47.8365,crazyflie,0.0000
20260129_010825,47.8366,crazyflie2,0.0000
20260129_010825,47.8368,crazyflie3,0.0000
20260129_010825,47.8369,crazyflie10,0.2214
20260129_010825,47.8386,crazyflie9,0.0256
20260129_010825,47.8414,crazyflie4,0.2329
20260129_010825,47.8451,crazyflie6,0.2403
20260129_010825,47.8505,crazyflie5,0.2372
20260129_010825,47.8506,crazyflie7,0.2189
20260129_010825,47.8506,crazyflie8,0.0876
20260129_010825,47.8582,crazyflie3,0.0000
20260129_010825,47.8584,crazyflie10,0.2212
20260129_010825,47.8586,crazyflie,0.0000
20260129_010825,47.8587,crazyflie2,0.0000
20260129_010825,47.8600,crazyflie9,0.0254
20260129_010825,47.8620,crazyflie4,0.2330
20260129_010825,47.8669,crazyflie6,0.2402
20260129_010825,47.8717,crazyflie5,0.2373
20260129_010825,47.8718,crazyflie7,0.2189
20260129_010825,47.8719,crazyflie8,0.0876
20260129_010825,47.8793,crazyflie,0.0000
20260129_010825,47.8795,crazyflie2,0.0000
20260129_010825,47.8796,crazyflie3,0.0000
20260129_010825,47.8799,crazyflie10,0.2210
20260129_010825,47.8817,crazyflie9,0.0256
20260129_010825,47.8840,crazyflie4,0.2333
20260129_010825,47.8884,crazyflie6,0.2402
20260129_010825,47.8940,crazyflie5,0.2372
20260129_010825,47.8941,crazyflie7,0.2191
20260129_010825,47.8942,crazyflie8,0.0873
20260129_010825,47.9019,crazyflie,0.0000
20260129_010825,47.9021,crazyflie3,0.0000
20260129_010825,47.9022,crazyflie10,0.2210
20260129_010825,47.9027,crazyflie2,0.0000
20260129_010825,47.9034,crazyflie9,0.0248
20260129_010825,47.9066,crazyflie4,0.2327
20260129_010825,47.9100,crazyflie6,0.2402
20260129_010825,47.9163,crazyflie5,0.2372
20260129_010825,47.9165,crazyflie7,0.2189
20260129_010825,47.9166,crazyflie8,0.0888
20260129_010825,47.9241,crazyflie2,0.0000
20260129_010825,47.9244,crazyflie3,0.0000
20260129_010825,47.9246,crazyflie10,0.2213
20260129_010825,47.9253,crazyflie,0.0000
20260129_010825,47.9259,crazyflie9,0.0244
20260129_010825,47.9288,crazyflie4,0.2321
20260129_010825,47.9333,crazyflie6,0.2402
20260129_010825,47.9389,crazyflie5,0.2371
20260129_010825,47.9391,crazyflie7,0.2188
20260129_010825,47.9393,crazyflie8,0.0856
20260129_010825,47.9460,crazyflie,0.0000
20260129_010825,47.9463,crazyflie2,0.0000
20260129_010825,47.9464,crazyflie10,0.2211
20260129_010825,47.9469,crazyflie3,0.0000
20260129_010825,47.9485,crazyflie9,0.0243
20260129_010825,47.9511,crazyflie4,0.2320
20260129_010825,47.9549,crazyflie6,0.2404
20260129_010825,47.9604,crazyflie7,0.2189
20260129_010825,47.9610,crazyflie5,0.2371
20260129_010825,47.9612,crazyflie8,0.0844
20260129_010825,47.9682,crazyflie,0.0000
20260129_010825,47.9684,crazyflie2,0.0000
20260129_010825,47.9686,crazyflie3,0.0000
20260129_010825,47.9687,crazyflie10,0.2211
20260129_010825,47.9697,crazyflie9,0.0246
20260129_010825,47.9723,crazyflie4,0.2316
20260129_010825,47.9773,crazyflie6,0.2404
20260129_010825,47.9825,crazyflie7,0.2191
20260129_010825,47.9826,crazyflie8,0.0844
20260129_010825,47.9829,crazyflie5,0.2370
20260129_010825,47.9899,crazyflie,0.0000
20260129_010825,47.9901,crazyflie3,0.0000
20260129_010825,47.9902,crazyflie10,0.2213
20260129_010825,47.9908,crazyflie2,0.0000
20260129_010825,47.9918,crazyflie9,0.0243
20260129_010825,47.9938,crazyflie4,0.2315
20260129_010825,47.9984,crazyflie6,0.2403
20260129_010825,48.0043,crazyflie5,0.2366
20260129_010825,48.0045,crazyflie7,0.2190
20260129_010825,48.0047,crazyflie8,0.0848
20260129_010825,48.0119,crazyflie2,0.0000
20260129_010825,48.0121,crazyflie3,0.0000
20260129_010825,48.0122,crazyflie10,0.2214
20260129_010825,48.0125,crazyflie,0.0000
20260129_010825,48.0136,crazyflie9,0.0233
20260129_010825,48.0155,crazyflie4,0.2319
20260129_010825,48.0200,crazyflie6,0.2405
20260129_010825,48.0254,crazyflie5,0.2365
20260129_010825,48.0257,crazyflie7,0.2183
20260129_010825,48.0259,crazyflie8,0.0838
20260129_010825,48.0336,crazyflie,0.0000
20260129_010825,48.0341,crazyflie2,0.0000
20260129_010825,48.0342,crazyflie3,0.0000
20260129_010825,48.0344,crazyflie10,0.2214
20260129_010825,48.0362,crazyflie9,0.0232
20260129_010825,48.0384,crazyflie4,0.2323
20260129_010825,48.0428,crazyflie6,0.2408
20260129_010825,48.0474,crazyflie5,0.2364
20260129_010825,48.0476,crazyflie7,0.2181
20260129_010825,48.0477,crazyflie8,0.0816
20260129_010825,48.0549,crazyflie,0.0000
20260129_010825,48.0551,crazyflie3,0.0000
20260129_010825,48.0552,crazyflie10,0.2211
20260129_010825,48.0555,crazyflie2,0.0000
20260129_010825,48.0569,crazyflie9,0.0231
20260129_010825,48.0597,crazyflie4,0.2324
20260129_010825,48.0636,crazyflie6,0.2407
20260129_010825,48.0692,crazyflie5,0.2363
20260129_010825,48.0694,crazyflie7,0.2180
20260129_010825,48.0695,crazyflie8,0.0814
20260129_010825,48.0758,crazyflie3,0.0000
20260129_010825,48.0762,crazyflie,0.0000
20260129_010825,48.0763,crazyflie2,0.0000
20260129_010825,48.0764,crazyflie10,0.2208
20260129_010825,48.0782,crazyflie9,0.0234
20260129_010825,48.0803,crazyflie4,0.2329
20260129_010825,48.0849,crazyflie6,0.2408
20260129_010825,48.0909,crazyflie5,0.2365
20260129_010825,48.0910,crazyflie8,0.0809
20260129_010825,48.0915,crazyflie7,0.2177
20260129_010825,48.0980,crazyflie,0.0000
20260129_010825,48.0982,crazyflie2,0.0000
20260129_010825,48.0982,crazyflie3,0.0000
20260129_010825,48.0983,crazyflie10,0.2208
20260129_010825,48.0996,crazyflie9,0.0226
20260129_010825,48.1020,crazyflie4,0.2325
20260129_010825,48.1065,crazyflie6,0.2407
20260129_010825,48.1132,crazyflie5,0.2368
20260129_010825,48.1135,crazyflie7,0.2179
20260129_010825,48.1137,crazyflie8,0.0825
20260129_010825,48.1233,crazyflie2,0.0000
20260129_010825,48.1236,crazyflie3,0.0000
20260129_010825,48.1238,crazyflie10,0.2211
20260129_010825,48.1244,crazyflie,0.0000
20260129_010825,48.1269,crazyflie9,0.0220
20260129_010825,48.1293,crazyflie4,0.2317
20260129_010825,48.1349,crazyflie6,0.2403
20260129_010825,48.1399,crazyflie5,0.2368
20260129_010825,48.1401,crazyflie7,0.2183
20260129_010825,48.1404,crazyflie8,0.0799
20260129_010825,48.1469,crazyflie2,0.0000
20260129_010825,48.1471,crazyflie3,0.0000
20260129_010825,48.1476,crazyflie,0.0000
20260129_010825,48.1478,crazyflie10,0.2209
20260129_010825,48.1494,crazyflie9,0.0219
20260129_010825,48.1520,crazyflie4,0.2316
20260129_010825,48.1559,crazyflie6,0.2402
20260129_010825,48.1616,crazyflie5,0.2370
20260129_010825,48.1618,crazyflie7,0.2184
20260129_010825,48.1619,crazyflie8,0.0782
20260129_010825,48.1692,crazyflie2,0.0000
20260129_010825,48.1694,crazyflie3,0.0000
20260129_010825,48.1695,crazyflie10,0.2208
20260129_010825,48.1699,crazyflie,0.0000
20260129_010825,48.1708,crazyflie9,0.0221
20260129_010825,48.1729,crazyflie4,0.2313
20260129_010825,48.1778,crazyflie6,0.2400
20260129_010825,48.1829,crazyflie5,0.2369
20260129_010825,48.1831,crazyflie7,0.2189
20260129_010825,48.1831,crazyflie8,0.0783
20260129_010825,48.1904,crazyflie3,0.0000
20260129_010825,48.1906,crazyflie10,0.2210
20260129_010825,48.1910,crazyflie,0.0000
20260129_010825,48.1912,crazyflie2,0.0000
20260129_010825,48.1922,crazyflie9,0.0217
20260129_010825,48.1939,crazyflie4,0.2311
20260129_010825,48.1990,crazyflie6,0.2400
20260129_010825,48.2038,crazyflie5,0.2365
20260129_010825,48.2039,crazyflie7,0.2188
20260129_010825,48.2040,crazyflie8,0.0788
20260129_010825,48.2131,crazyflie,0.0000
20260129_010825,48.2136,crazyflie2,0.0000
20260129_010825,48.2140,crazyflie3,0.0000
20260129_010825,48.2144,crazyflie10,0.2212
20260129_010825,48.2167,crazyflie9,0.0210
20260129_010825,48.2209,crazyflie4,0.2315
20260129_010825,48.2251,crazyflie6,0.2403
20260129_010825,48.2320,crazyflie8,0.0774
20260129_010825,48.2325,crazyflie5,0.2364
20260129_010825,48.2326,crazyflie7,0.2180
20260129_010825,48.2401,crazyflie2,0.0000
20260129_010825,48.2402,crazyflie10,0.2212
20260129_010825,48.2405,crazyflie,0.0000
20260129_010825,48.2406,crazyflie3,0.0000
20260129_010825,48.2418,crazyflie9,0.0209
20260129_010825,48.2450,crazyflie4,0.2318
20260129_010825,48.2492,crazyflie6,0.2407
20260129_010825,48.2548,crazyflie5,0.2363
20260129_010825,48.2549,crazyflie7,0.2178
20260129_010825,48.2550,crazyflie8,0.0756
20260129_010825,48.2627,crazyflie,0.0000
20260129_010825,48.2629,crazyflie3,0.0000
20260129_010825,48.2630,crazyflie10,0.2208
20260129_010825,48.2634,crazyflie2,0.0000
20260129_010825,48.2646,crazyflie9,0.0209
20260129_010825,48.2668,crazyflie4,0.2320
20260129_010825,48.2712,crazyflie6,0.2408
20260129_010825,48.2767,crazyflie5,0.2361
20260129_010825,48.2769,crazyflie7,0.2176
20260129_010825,48.2770,crazyflie8,0.0754
20260129_010825,48.2841,crazyflie,0.0000
20260129_010825,48.2843,crazyflie2,0.0000
20260129_010825,48.2844,crazyflie3,0.0000
20260129_010825,48.2846,crazyflie10,0.2206
20260129_010825,48.2857,crazyflie9,0.0209
20260129_010825,48.2875,crazyflie4,0.2324
20260129_010825,48.2923,crazyflie6,0.2410
20260129_010825,48.2975,crazyflie5,0.2363
20260129_010825,48.2977,crazyflie7,0.2173
20260129_010825,48.2980,crazyflie8,0.0760
20260129_010825,48.3054,crazyflie,0.0000
20260129_010825,48.3056,crazyflie2,0.0000
20260129_010825,48.3057,crazyflie3,0.0000
20260129_010825,48.3059,crazyflie10,0.2207
20260129_010825,48.3081,crazyflie9,0.0202
20260129_010825,48.3100,crazyflie4,0.2317
20260129_010825,48.3153,crazyflie6,0.2407
20260129_010825,48.3207,crazyflie7,0.2175
20260129_010825,48.3208,crazyflie8,0.0759
20260129_010825,48.3211,crazyflie5,0.2366
20260129_010825,48.3276,crazyflie,0.0000
20260129_010825,48.3278,crazyflie2,0.0000
20260129_010825,48.3279,crazyflie10,0.2209
20260129_010825,48.3282,crazyflie3,0.0000
20260129_010825,48.3301,crazyflie9,0.0199
20260129_010825,48.3319,crazyflie4,0.2311
20260129_010825,48.3362,crazyflie6,0.2404
20260129_010825,48.3412,crazyflie5,0.2366
20260129_010825,48.3413,crazyflie7,0.2178
20260129_010825,48.3417,crazyflie8,0.0729
20260129_010825,48.3490,crazyflie,0.0000
20260129_010825,48.3491,crazyflie2,0.0000
20260129_010825,48.3492,crazyflie10,0.2206
20260129_010825,48.3497,crazyflie3,0.0000
20260129_010825,48.3517,crazyflie9,0.0198
20260129_010825,48.3539,crazyflie4,0.2310
20260129_010825,48.3585,crazyflie6,0.2402
20260129_010825,48.3635,crazyflie5,0.2369
20260129_010825,48.3636,crazyflie7,0.2179
20260129_010825,48.3637,crazyflie8,0.0726
20260129_010825,48.3708,crazyflie,0.0000
20260129_010825,48.3710,crazyflie2,0.0000
20260129_010825,48.3714,crazyflie3,0.0000
